System,SOURCE_ID,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,e_gmag,e_bpmag,e_rpmag,Radius,Teff
1768,2842650153836732928,346.5740372480823,24.5352080145307,15.351612091064453,15.38098430633545,15.33911418914795,0.0015614380372325131,0.004605859246419027,0.0036596483967252743,0.013,11066.238
1769,2846673777982105856,359.63343908014656,21.073488190727076,19.410797119140625,19.449888229370117,19.34137535095215,0.0021166662652845835,0.024822848984008397,0.03907000445513951,0.011,10641.430
1770,2848951970370040192,2.961647115669816,23.48677825574708,19.106595993041992,19.25330352783203,18.891387939453125,0.0019119065608044833,0.020980032679839482,0.019317157275642427,0.011,7961.594
1771,2849204097834896768,4.40584286890167,24.15323676266768,17.793312072753906,17.758501052856445,17.935056686401367,0.0010475771302871125,0.008698401709238527,0.018316033734655363,0.014,15995.580
1772,2849540823270694144,4.302943919296992,25.078592022668694,18.432960510253906,18.375154495239258,18.489002227783203,0.0014865315992899015,0.010942243092427117,0.01935652400166137,0.014,14454.398
1773,2850342573405848832,2.6814304957404063,25.64145749892491,17.871068954467773,17.743453979492188,18.14215087890625,0.0012333216066406556,0.012868973323765255,0.020636258283657408,0.015,37239.171
1774,2850404592733803392,4.135199456187503,25.99003298402792,17.73401641845703,17.66166114807129,17.915302276611328,0.0009851032149287002,0.009871632981859451,0.014537838304548375,0.013,19319.683
1775,2850536087452025216,2.504004818546976,25.807277290512793,18.63978385925293,18.68170928955078,18.70394515991211,0.0015929347767773346,0.015611965692380665,0.023349149246059818,0.013,12359.474
1776,2851785446193755776,358.47800243770587,24.981931211888057,18.928466796875,18.828033447265625,18.717144012451172,0.001897372524768685,0.037060286164110355,0.06648459705357913,0.014,10447.202
1777,2852618871713898880,358.0418218362851,25.569402714561708,17.466960906982422,17.444568634033203,17.597021102905273,0.000830109968049648,0.006133410329829936,0.010631376076491105,0.013,15135.612
1778,2853971996865556736,0.3622894540036568,27.333263449560285,17.304641723632812,17.36809730529785,17.23095703125,0.0007761185968763675,0.005344313923631249,0.007533155168692138,0.013,9977.001
1779,2854895754135370880,1.090367460911298,28.356032833509214,18.73463249206543,18.743610382080078,18.88739013671875,0.0017963276761347406,0.020210624854304287,0.038908169317291935,0.014,16481.624
1780,2855383975953306624,5.225229018910618,25.436306950310918,19.582561492919922,19.55551528930664,19.57923126220703,0.002681950992986787,0.04535638808157322,0.05525122244333227,0.009,12823.306
1781,2855442245774159232,6.154781049169446,25.56609269200889,18.52157211303711,18.463748931884766,18.753559112548828,0.0014845215324149554,0.014869640801785553,0.021635707784569275,0.013,23334.581
1782,2855640226586651008,4.509953498302508,25.82429598569495,19.30745506286621,19.50411033630371,19.14452362060547,0.0024101622007946964,0.024897844073774267,0.032090404395191195,0.012,7998.343
1783,2858312314720558208,10.298918855948717,29.887052408328255,18.47661590576172,18.516284942626953,18.51378059387207,0.002949956196908455,0.023432487441305612,0.025698090505126538,0.011,11857.687
1784,2867594396178135680,358.86203330882125,30.93304260180808,17.80789566040039,17.81664276123047,17.921056747436523,0.0010111786337046805,0.005798838559408337,0.012796022024008917,0.012,13963.684
1785,2871172683755211008,354.0904715981222,31.003494524200637,19.284189224243164,19.49979591369629,18.94533348083496,0.0019252601003412748,0.024845159513167625,0.028520423241532183,0.011,6745.280
1786,2872974856329379968,354.7782159797192,34.43352194405792,18.42963981628418,18.672813415527344,18.064029693603516,0.001103901350608202,0.011828474932362196,0.018673225574234963,0.013,6471.426
1787,2873547250916286080,0.6176563165827551,31.485378153140324,17.657480239868164,17.68240737915039,17.411304473876953,0.0008486508884493581,0.009482264719608809,0.015306930788805257,0.017,8669.619
1788,2878574492953740928,358.9262862260269,35.35951301226995,17.104703903198242,17.069854736328125,17.22039794921875,0.0007847464433297912,0.004789472870356649,0.006838586926234451,0.012,15205.475
1789,2879667033851088896,358.24943264527053,36.95622386084949,17.766067504882812,18.026039123535156,17.360794067382812,0.0009346134256217513,0.009291457679644123,0.011397447720911015,0.011,6180.164
1790,2881559460865672064,357.5695571343921,38.846294974608966,18.395307540893555,18.410667419433594,18.354326248168945,0.0015659943427897716,0.013464483449307361,0.024443689226456594,0.027,12971.793
1791,2884028693400171648,90.35936434706022,-38.20688521515836,17.709808349609375,17.58930015563965,17.83853530883789,0.001109001599098818,0.010724051841211309,0.03033305709282887,0.016,18706.821
1792,2886272281234860672,92.74404410783826,-35.20927102961392,19.772764205932617,19.576520919799805,19.72998046875,0.003990619579621583,0.053091801447513194,0.059444223188527545,0.010,16069.413
1793,2895534631612896000,97.70927674314287,-29.2071430426446,20.10190773010254,20.232269287109375,19.647356033325195,0.003903096522886966,0.05454334498222998,0.03966077914468613,0.011,6576.578
1794,2899732910603720832,94.5010601589003,-26.220831528796698,18.44295310974121,18.53815269470215,18.322214126586914,0.0011966979406291794,0.01228308220353551,0.016187651802086537,0.014,9183.326
1795,2900914786819540736,85.85765395910116,-33.61052922300432,18.524166107177734,18.7407169342041,18.181657791137695,0.001264788793904838,0.03570654072858365,0.031815479496635435,0.014,6714.289
1796,2904421438638635648,87.80997974852104,-28.90058229618013,19.501684188842773,19.763774871826172,18.874576568603516,0.0022576379624879525,0.05271604068451191,0.05401819786481685,0.015,5345.644
1797,2904556369332759040,86.72393766856341,-28.89401675423461,18.458683013916016,18.776653289794922,17.877134323120117,0.0013585616693819725,0.03325730479785362,0.024653029760956287,0.011,5321.083
1798,2913069917928896896,90.4716222624325,-24.57593271611952,19.028675079345703,19.09345245361328,19.072465896606445,0.0018270969843986573,0.026003296299138935,0.02675095175707655,0.013,11455.129
1799,2918665577420228480,101.11914333646807,-28.54434407877844,16.417190551757812,16.497297286987305,16.269145965576172,0.0005880437417876504,0.0048176974210846395,0.005901635140221182,0.014,9036.495
1800,2921786919133198848,102.23356609540615,-25.39622512108318,13.631536483764648,13.50259780883789,13.900136947631836,0.0003931631132938924,0.0007513798984790333,0.0005512162858530414,0.014,26915.348
1801,2922471090241162624,105.03558209690871,-23.24423246631889,20.220115661621094,20.340370178222656,19.97760581970215,0.0029382192108577485,0.058832093382701,0.0508787555583534,0.014,8053.784
1802,2928571520055442560,105.4642018600403,-22.62704548005623,18.87715721130371,18.79751968383789,18.908525466918945,0.0010709412040470793,0.010750525118439542,0.01922526615161454,0.013,14487.719
1803,2937717193354712320,94.59678828857209,-21.818589221736087,17.805465698242188,17.84855079650879,17.710424423217773,0.0007854008823808218,0.005060936832424386,0.007749900657477763,0.011,10000.000
1804,2939106662513807616,98.16379211372086,-20.042981722660873,20.191810607910156,20.432373046875,19.976024627685547,0.002840216154828161,0.043251510347044324,0.0453522699112612,0.024,7961.594
1805,2940742362157755392,98.35498762475709,-17.705176300747752,19.23330307006836,19.3247127532959,19.268474578857422,0.0022342523549025973,0.03507800489462791,0.038397724168242386,0.010,11220.185
1806,2942188185583949952,91.79160247453252,-19.730128946775356,20.046598434448242,20.306682586669922,19.63237190246582,0.0033527556243822913,0.0504163475987081,0.05903734868994863,0.011,6137.620
1807,2942269373349524352,90.98506092995333,-19.8067790297706,19.2476863861084,19.4044132232666,19.060277938842773,0.0016505445842302572,0.016444502646670463,0.022996304701155663,0.012,8090.959
1808,2954744127337781248,77.6306081973446,-28.50792241673912,19.363853454589844,19.533029556274414,19.291702270507812,0.002376909182214011,0.027550158011750644,0.03785579843127067,0.011,8974.288
1809,2957783899030422912,80.72106454833296,-25.367825290726746,19.941429138183594,19.930049896240234,19.662124633789062,0.0031685076668944664,0.047499221390254164,0.06407907154866166,0.011,8770.008
1810,2958091246889725440,79.06805492554048,-24.903770288628802,19.33735466003418,19.165935516357422,19.13614273071289,0.002146183326411344,0.05820021889970458,0.0769307872781393,0.019,11324.004
1811,2959967254246803328,77.66471743623902,-23.669095166685455,16.37198829650879,16.31757164001465,16.50249481201172,0.00049215785462169,0.0028406665031477183,0.0034459062910366526,0.014,15995.580
1812,2963297017834889984,79.13671196369718,-19.84720065239848,18.348827362060547,18.58758544921875,17.943220138549805,0.001048066437510946,0.01380709766487591,0.013316428690357028,0.012,6280.584
1813,2963452706107430528,84.15860312339751,-23.99265556173657,18.236948013305664,18.263887405395508,18.20227813720703,0.0011659339474545613,0.011682684968278585,0.016070623516997572,0.015,10764.652
1814,2966885274032108160,85.76605185759476,-19.57582668685139,18.599285125732422,18.528535842895508,18.764511108398438,0.0014098394113123474,0.015335395642383703,0.03879140486203457,0.018,18793.168
1815,2975144156839804544,75.2931139045384,-20.055984306248387,19.035079956054688,19.30274200439453,18.631103515625,0.0015428366211227625,0.025941561794469027,0.026494433737859053,0.014,6180.164
1816,2975647836248304256,77.33528890227512,-18.854882186282214,16.357412338256836,16.276216506958008,16.553815841674805,0.0005746730233179391,0.0024297046041258075,0.003507028047855024,0.011,20137.242
1817,2975716521361450368,76.99619322424559,-18.61925861940082,19.68175506591797,19.836122512817383,19.336381912231445,0.0022513577602689037,0.04239424712608215,0.04049642544375764,0.019,7095.778
1818,2977958563011736704,71.1076383232197,-18.82095299239378,18.951187133789062,19.11910629272461,18.591272354125977,0.0015519349455599073,0.03491634966224937,0.03614696022631555,0.010,6854.882
1819,2998525580842872192,89.28001811417313,-11.801643218316743,19.598888397216797,19.739131927490234,19.439722061157227,0.002802759889077319,0.04286715575012166,0.04966793902648971,0.025,9908.319
1820,2999543385019369856,96.24969635977816,-13.70289459827732,19.34606170654297,19.623472213745117,18.975688934326172,0.002811318049859097,0.04076691411215407,0.03746415752250254,0.019,6309.573
1821,3009279109504346112,85.13456081459155,-12.156948106460232,18.849576950073242,19.00495719909668,18.691959381103516,0.0018945413654282957,0.02617973046440927,0.02754023990221099,0.014,8336.812
1822,3014049448078210304,80.32910404250092,-10.488439328829232,15.745312690734863,15.594450950622559,16.036304473876953,0.0005126408706123401,0.0019144053642825441,0.003294175760523026,0.007,31405.087
1823,3019730315419142912,93.1444019049914,-6.413852190891855,18.92808723449707,18.96353530883789,18.67896270751953,0.001975711044400556,0.034966304399687925,0.048970809948968685,0.017,8570.378
1824,3043761409059739776,116.675157006391,-6.715312372053923,16.555259704589844,16.539976119995117,16.642436981201172,0.0007923506464771794,0.003449690264578197,0.005571149978659096,0.013,13772.095
1824,3043761409059739776,116.675157006391,-6.715312372053923,16.555259704589844,16.539976119995117,16.642436981201172,0.0007923506464771794,0.003449690264578197,0.005571149978659096,0.013,13772.095
1825,3049027760518520960,103.6701589533825,-11.422396811771206,19.231496810913086,19.652198791503906,18.792150497436523,0.002777467435516689,0.04908198430723508,0.030800078924744276,0.014,5445.027
1826,3049028997469164032,103.64605325676214,-11.37134604320414,17.729774475097656,17.735654830932617,17.80207633972168,0.0014640751489693445,0.010239203440459546,0.013604663393128012,0.011,13121.999
1827,3052844272764398208,105.47819286729235,-6.466787117089009,15.300833702087402,15.540026664733887,14.903203010559082,0.00036324240558604674,0.002001526246243461,0.0016260642808651445,0.013,6324.119
1828,3053782568490231808,111.92355082461431,-8.327597117603162,18.821672439575195,19.01031494140625,18.427043914794922,0.001885403694087646,0.023183643023623367,0.02773159457189927,0.013,6591.739
1829,3058558808346651392,111.58257429627358,-5.32783400246628,19.176393508911133,19.445749282836914,18.931289672851562,0.00295816494387391,0.045323246421490035,0.05698023690172833,0.014,6966.265
1830,3063105705539144576,124.64357844954469,-7.7255087933476565,19.139068603515625,19.138423919677734,19.40367889404297,0.002026961790392544,0.02170986757624203,0.04464331378391208,0.015,21577.444
1831,3065788651348547456,127.6716777653889,-3.973082366431938,18.3546142578125,18.3411808013916,18.503116607666016,0.0013365079394958425,0.012412949900139861,0.026569836887849974,0.011,15631.476
1832,3066556415406827008,127.27207550972392,-3.8128091964473816,18.09025764465332,18.08643913269043,18.173715591430664,0.0011385343875523876,0.010282949123902574,0.016667163552252146,0.015,13304.544
1833,3072290785157550976,131.50253211915327,-2.054067651269704,18.0670166015625,18.14630699157715,17.749080657958984,0.0012609888240279696,0.021114567879401833,0.029807291178891786,0.012,7691.304
1834,3073053536989382784,128.4212839021143,-1.7341963936936513,18.228593826293945,18.103185653686523,18.09565544128418,0.001324464089164453,0.022734407340174508,0.03641230972374838,0.019,11376.273
1835,3074357798298718464,133.08853152630877,-0.7148639231216892,17.155269622802734,17.099050521850586,17.332447052001953,0.0007151065895527682,0.003690942805589995,0.008085312118080846,0.013,17947.336
1836,3074636765014979328,132.61074044151644,0.04406901913102062,16.62710189819336,16.551572799682617,16.830217361450195,0.0006660360331823119,0.003531229567778331,0.005726856047209314,0.012,20137.242
1837,3074827599001702656,133.6458093086594,1.059345438841191,18.03528594970703,17.960186004638672,18.20639991760254,0.0009481022147986263,0.009692902138285856,0.015738256514063673,0.014,18663.797
1838,3075924872951556224,132.15029201883618,1.8729237465991335,17.24703598022461,17.20599937438965,17.39293670654297,0.0007915272927340758,0.0043444974952393176,0.008156955985315713,0.014,16069.413
